lgd_subdistrict_code,subdistrict_name,lgd_district_code,lgd_state_code,object_id,census_2011_code,wikidata_uri,valid_from,valid_to,notes
4595,Wanaparthy mandal,693,36,36-693-4595,,http://www.wikidata.org/entity/Q59123583,,,
4596,Gopalpeta mandal,693,36,36-693-4596,,http://www.wikidata.org/entity/Q3415109,,,
4601,Pangal Mandal,693,36,36-693-4601,,http://www.wikidata.org/entity/Q65317545,,,
4602,Pebbair Mandal,693,36,36-693-4602,,http://www.wikidata.org/entity/Q65317571,,,
4608,Weepangandla Mandal,693,36,36-693-4608,,http://www.wikidata.org/entity/Q65317709,,,
6286,Revally Mandal,693,36,36-693-6286,,http://www.wikidata.org/entity/Q65317689,,,
6287,Chinnambavi mandal,693,36,36-693-6287,,http://www.wikidata.org/entity/Q57330299,,,
6288,Srirangapur Mandal,693,36,36-693-6288,,http://www.wikidata.org/entity/Q65317736,,,
6289,Madanapur Mandal,693,36,36-693-6289,,http://www.wikidata.org/entity/Q16342960,,,
6290,Amarchintha Mandal,693,36,36-693-6290,,http://www.wikidata.org/entity/Q65317259,,,
7533,Yedula Mandal,693,36,36-693-7533,,http://www.wikidata.org/entity/Q135553549,,,
4565,Veldanda Mandal,694,36,36-694-4565,,http://www.wikidata.org/entity/Q65317716,,,
4575,Thimmajipet Mandal,694,36,36-694-4575,,http://www.wikidata.org/entity/Q65317448,,,
4576,Kalwakurthy Mandal,694,36,36-694-4576,,http://www.wikidata.org/entity/Q59099832,,,
4577,Vangoor Mandal,694,36,36-694-4577,,http://www.wikidata.org/entity/Q65317696,,,
4578,Amrabad Mandal,694,36,36-694-4578,,http://www.wikidata.org/entity/Q65317267,,,
4579,Achampet Mandal,694,36,36-694-4579,,http://www.wikidata.org/entity/Q12413206,,,
4580,Uppunuthala mandal,694,36,36-694-4580,,http://www.wikidata.org/entity/Q65317301,,,
4581,Telkapalle mandal,694,36,36-694-4581,,http://www.wikidata.org/entity/Q65317462,,,
4582,Tadoor Mandal,694,36,36-694-4582,,http://www.wikidata.org/entity/Q65317445,,,
4583,Nagarkurnool Mandal,694,36,36-694-4583,,http://www.wikidata.org/entity/Q2355868,,,
4584,Bijinapally Mandal,694,36,36-694-4584,,http://www.wikidata.org/entity/Q65317595,,,
4597,Balmoor Mandal,694,36,36-694-4597,,http://www.wikidata.org/entity/Q65317581,,,
4598,Lingal Mandal,694,36,36-694-4598,,http://www.wikidata.org/entity/Q65317693,,,
4599,Pedda Kothapalle mandal,694,36,36-694-4599,,http://www.wikidata.org/entity/Q3415089,,,
4600,Kodair Mandal,694,36,36-694-4600,,http://www.wikidata.org/entity/Q65317360,,,
4609,Kollapur mandal,694,36,36-694-4609,,http://www.wikidata.org/entity/Q65317359,,,
6292,Pentlavelli Mandal,694,36,36-694-6292,,http://www.wikidata.org/entity/Q65317560,,,
6293,Charakonda Mandal,694,36,36-694-6293,,http://www.wikidata.org/entity/Q65317410,,,
6294,Padara Mandal,694,36,36-694-6294,,http://www.wikidata.org/entity/Q65317532,,,
6295,Urkonda Mandal,694,36,36-694-6295,,http://www.wikidata.org/entity/Q65317304,,,
4591,Dharur Mandal,695,36,36-695-4591,,http://www.wikidata.org/entity/Q21501453,,,
4603,Gadwal Mandal,695,36,36-695-4603,,http://www.wikidata.org/entity/Q59123951,,,
4604,Maldakal Mandal,695,36,36-695-4604,,http://www.wikidata.org/entity/Q65317636,,,
4605,Ghattu Mandal,695,36,36-695-4605,,http://www.wikidata.org/entity/Q65317374,,,
4606,Ieeja Mandal,695,36,36-695-4606,,http://www.wikidata.org/entity/Q65317269,,,
4607,Itikyala Mandal,695,36,36-695-4607,,http://www.wikidata.org/entity/Q65317297,,,
4610,Waddepally mandal,695,36,36-695-4610,,http://www.wikidata.org/entity/Q65317697,,,
4611,Manopad Mandal,695,36,36-695-4611,,http://www.wikidata.org/entity/Q31486026,,,
4612,Alampur mandal,695,36,36-695-4612,,http://www.wikidata.org/entity/Q65317270,,,
6296,Rajoli Mandal,695,36,36-695-6296,,http://www.wikidata.org/entity/Q65317672,,,
6297,Kaloor Thimmandoddi Mandal,695,36,36-695-6297,,http://www.wikidata.org/entity/Q65317340,,,
6299,Undavelly Mandal,695,36,36-695-6299,,http://www.wikidata.org/entity/Q31503271,,,
7517,Yerravalli Mandal,695,36,36-695-7517,,http://www.wikidata.org/entity/Q135553526,,,
4619,Thirumalgiri Mandal,696,36,36-696-4619,,http://www.wikidata.org/entity/Q59259938,,,
4620,Thungathurthi Mandal,696,36,36-696-4620,,http://www.wikidata.org/entity/Q59259984,,,
4621,Nuthankal mandal,696,36,36-696-4621,,http://www.wikidata.org/entity/Q28404785,,,
4622,Atmakur (S) Mandal,696,36,36-696-4622,,http://www.wikidata.org/entity/Q59260260,,,
4623,Jaji Reddi Gudem mandal,696,36,36-696-4623,,http://www.wikidata.org/entity/Q59260270,,,
4638,Suryapeta Mandal,696,36,36-696-4638,,http://www.wikidata.org/entity/Q24946475,,,
4639,Chivvemla Mandal,696,36,36-696-4639,,http://www.wikidata.org/entity/Q59260376,,,
4640,Mothey mandal,696,36,36-696-4640,,http://www.wikidata.org/entity/Q28404304,,,
4641,Nadigudem mandal,696,36,36-696-4641,,http://www.wikidata.org/entity/Q28404459,,,
4642,Munagala mandal,696,36,36-696-4642,,http://www.wikidata.org/entity/Q28404303,,,
4643,Penpahad mandal,696,36,36-696-4643,,http://www.wikidata.org/entity/Q3418973,,,
4665,Neredcherla mandal,696,36,36-696-4665,,http://www.wikidata.org/entity/Q28405507,,,
4666,Garidepally mandal,696,36,36-696-4666,,http://www.wikidata.org/entity/Q28404464,,,
4667,Chilkur mandal,696,36,36-696-4667,,http://www.wikidata.org/entity/Q59260134,,,
4668,Kodad mandal,696,36,36-696-4668,,http://www.wikidata.org/entity/Q24946472,,,
4669,Huzurnagar mandal,696,36,36-696-4669,,http://www.wikidata.org/entity/Q28404508,,,
4670,Mattampally Mandal,696,36,36-696-4670,,http://www.wikidata.org/entity/Q3423983,,,
4671,Mella Cheruvu Mandal,696,36,36-696-4671,,http://www.wikidata.org/entity/Q59260113,,,
6298,Naagaaram mandal,696,36,36-696-6298,,http://www.wikidata.org/entity/Q59259957,,,
6300,Maddirala mandal,696,36,36-696-6300,,http://www.wikidata.org/entity/Q59260244,,,
6301,Palakeedu mandal,696,36,36-696-6301,,http://www.wikidata.org/entity/Q28404317,,,
6302,Anathagiri mandal,696,36,36-696-6302,,http://www.wikidata.org/entity/Q59260145,,,
6303,Chinthalapalem mandal,696,36,36-696-6303,,http://www.wikidata.org/entity/Q59260094,,,
4613,Bommalaramaram Mandal,697,36,36-697-4613,,http://www.wikidata.org/entity/Q59259804,,,
4614,M.Turkapalli Mandal,697,36,36-697-4614,,http://www.wikidata.org/entity/Q59259811,,,
4615,Rajapet mandal,697,36,36-697-4615,,http://www.wikidata.org/entity/Q59259821,,,
4616,Yadagirigutta Mandal,697,36,36-697-4616,,http://www.wikidata.org/entity/Q59124034,,,
4617,Alair Mandal,697,36,36-697-4617,,http://www.wikidata.org/entity/Q59259864,,,
4618,Gundala Mandal,697,36,36-697-4618,,http://www.wikidata.org/entity/Q59259888,,,
4625,Mothkur Mandal,697,36,36-697-4625,,http://www.wikidata.org/entity/Q65318631,,,
4626,Atmakur (M) Mandal,697,36,36-697-4626,,http://www.wikidata.org/entity/Q59259915,,,
4627,Valigonda Mandal,697,36,36-697-4627,,http://www.wikidata.org/entity/Q59260336,,,
4628,Bhongir Mandal,697,36,36-697-4628,,http://www.wikidata.org/entity/Q59124159,,,
4629,Bibinagar Mandal,697,36,36-697-4629,,http://www.wikidata.org/entity/Q4903058,,,
4630,Bhoodan Pochampalli Mandal,697,36,36-697-4630,,http://www.wikidata.org/entity/Q59260354,,,
4631,Choutuppal mandal,697,36,36-697-4631,,http://www.wikidata.org/entity/Q59124466,,,
4632,Ramannapeta Mandal,697,36,36-697-4632,,http://www.wikidata.org/entity/Q59124704,,,
4648,Narayanapur Mandal,697,36,36-697-4648,,http://www.wikidata.org/entity/Q59260474,,,
6309,Motakonduru Mandal,697,36,36-697-6309,,http://www.wikidata.org/entity/Q59259861,,,
6310,Addagudur Mandal,697,36,36-697-6310,,http://www.wikidata.org/entity/Q59260311,,,
4512,Marpalle mandal,698,36,36-698-4512,,http://www.wikidata.org/entity/Q11104425,,,
4513,Mominpet Mandal,698,36,36-698-4513,,http://www.wikidata.org/entity/Q10948627,,,
4514,Nawabpet Mandal,698,36,36-698-4514,,http://www.wikidata.org/entity/Q10948734,,,
4530,Vikarabad mandal,698,36,36-698-4530,,http://www.wikidata.org/entity/Q59099031,,,
4531,Dharur Mandal,698,36,36-698-4531,,http://www.wikidata.org/entity/Q15704766,,,
4532,Bantwaram Mandal,698,36,36-698-4532,,http://www.wikidata.org/entity/Q11104989,,,
4533,Peddemul mandal,698,36,36-698-4533,,http://www.wikidata.org/entity/Q7159062,,,
4534,Tandur mandal,698,36,36-698-4534,,http://www.wikidata.org/entity/Q59099185,,,
4535,Basheerabad mandal,698,36,36-698-4535,,http://www.wikidata.org/entity/Q3416946,,,
4536,Yalal mandal,698,36,36-698-4536,,http://www.wikidata.org/entity/Q106114301,,,
4537,Domah mandal,698,36,36-698-4537,,http://www.wikidata.org/entity/Q5289785,,,
4539,Kulkacharla mandal,698,36,36-698-4539,,http://www.wikidata.org/entity/Q3418822,,,
4540,Parigi mandal,698,36,36-698-4540,,http://www.wikidata.org/entity/Q13001717,,,
4541,Pudur Mandal,698,36,36-698-4541,,http://www.wikidata.org/entity/Q11105954,,,
4549,Kodangal mandal,698,36,36-698-4549,,http://www.wikidata.org/entity/Q65317974,,,
4550,Bomraspeta Mandal,698,36,36-698-4550,,http://www.wikidata.org/entity/Q3416755,,,
4552,Doulathabad Mandal,698,36,36-698-4552,,http://www.wikidata.org/entity/Q65318254,,,
6312,Kotpally Mandal,698,36,36-698-6312,,http://www.wikidata.org/entity/Q12994488,,,
7186,Chowdapur Mandal,698,36,36-698-7186,,http://www.wikidata.org/entity/Q111777341,,,
7540,Dudyal Mandal,698,36,36-698-7540,,http://www.wikidata.org/entity/Q135553546,,,
4313,Kerameri  mandal,699,36,36-699-4313,,http://www.wikidata.org/entity/Q61574187,,,
4314,Wankdi mandal,699,36,36-699-4314,,http://www.wikidata.org/entity/Q7967962,,,
4315,Sirpur (T) mandal,699,36,36-699-4315,,http://www.wikidata.org/entity/Q61575528,,,
4316,Koutala Mandal,699,36,36-699-4316,,http://www.wikidata.org/entity/Q65318015,,,
4317,Bejjur mandal,699,36,36-699-4317,,http://www.wikidata.org/entity/Q61576176,,,
4318,Kagaznagar mandal,699,36,36-699-4318,,http://www.wikidata.org/entity/Q58925007,,,
4319,Asifabad  mandal,699,36,36-699-4319,,http://www.wikidata.org/entity/Q15690158,,,
4320,Jainoor mandal,699,36,36-699-4320,,http://www.wikidata.org/entity/Q11100675,,,
4326,Sirpur U mandal,699,36,36-699-4326,,http://www.wikidata.org/entity/Q61583865,,,
4327,Rebbana mandal,699,36,36-699-4327,,http://www.wikidata.org/entity/Q61577754,,,
4329,Dahegaon mandal,699,36,36-699-4329,,http://www.wikidata.org/entity/Q55639536,,,
4333,Tiryani mandal,699,36,36-699-4333,,http://www.wikidata.org/entity/Q61580019,,,
6311,Lingapur Mandal,699,36,36-699-6311,,http://www.wikidata.org/entity/Q65318757,,,
6313,Penchicalpet Mandal,699,36,36-699-6313,,http://www.wikidata.org/entity/Q65318396,,,
6314,Chintalamanepally Mandal,699,36,36-699-6314,,http://www.wikidata.org/entity/Q65318102,,,
4517,Balanagar mandal,700,36,36-700-4517,,http://www.wikidata.org/entity/Q28182711,,,
4518,Quthbullapur Mandal,700,36,36-700-4518,,http://www.wikidata.org/entity/Q65319062,,,
4519,Medchal Mandal,700,36,36-700-4519,,http://www.wikidata.org/entity/Q59125870,,,
4520,Shamirpet Mandal,700,36,36-700-4520,,http://www.wikidata.org/entity/Q3415143,,,
4521,Malkajgiri mandal,700,36,36-700-4521,,http://www.wikidata.org/entity/Q30593441,,,
4522,Keesara Mandal,700,36,36-700-4522,,http://www.wikidata.org/entity/Q65319060,,,
4523,Ghatkesar Mandal,700,36,36-700-4523,,http://www.wikidata.org/entity/Q16891632,,,
4524,Uppal Mandal,700,36,36-700-4524,,http://www.wikidata.org/entity/Q65319004,,,
6315,Bachupally Mandal,700,36,36-700-6315,,http://www.wikidata.org/entity/Q4838923,,,
6316,Dundigal Mandal,700,36,36-700-6316,,http://www.wikidata.org/entity/Q59127085,,,
6317,Kapra Mandal,700,36,36-700-6317,,http://www.wikidata.org/entity/Q59126062,,,
6318,Medipalli mandal,700,36,36-700-6318,,http://www.wikidata.org/entity/Q31493212,,,
6327,Kukatpally Mandal,700,36,36-700-6327,,http://www.wikidata.org/entity/Q65319064,,,
6328,Alwal Mandal,700,36,36-700-6328,,http://www.wikidata.org/entity/Q65318954,,,
6671,Muduchinthalapally Mandal,700,36,36-700-6671,,http://www.wikidata.org/entity/Q65316885,,,
4684,Venkatapur Mandal,720,36,36-720-4684,,http://www.wikidata.org/entity/Q65317713,,,
4685,Eturunagaram Mandal,720,36,36-720-4685,,http://www.wikidata.org/entity/Q12992049,,,
4686,Mangapet mandal,720,36,36-720-4686,,http://www.wikidata.org/entity/Q11106517,,,
4687,Tadvai Mandal,720,36,36-720-4687,,http://www.wikidata.org/entity/Q65319248,,,
4688,Govindaraopet Mandal,720,36,36-720-4688,,http://www.wikidata.org/entity/Q11106724,,,
4689,Mulugu Mandal,720,36,36-720-4689,,http://www.wikidata.org/entity/Q65317651,,,
4723,Wazeed mandal,720,36,36-720-4723,,http://www.wikidata.org/entity/Q3424042,,,
4724,Venkatapuram mandal,720,36,36-720-4724,,http://www.wikidata.org/entity/Q61607709,,,
6251,Kannaigudem Mandal,720,36,36-720-6251,,http://www.wikidata.org/entity/Q65317329,,,
7536,Mallampally Mandal,720,36,36-720-7536,,http://www.wikidata.org/entity/Q135553539,,,
4551,Kosgi Mandal,721,36,36-721-4551,,http://www.wikidata.org/entity/Q65317366,,,
4553,Damargidda Mandal,721,36,36-721-4553,,http://www.wikidata.org/entity/Q65317472,,,
4554,Maddur Mandal,721,36,36-721-4554,,http://www.wikidata.org/entity/Q65317614,,,
4570,Narayanpet Mandal,721,36,36-721-4570,,http://www.wikidata.org/entity/Q59099855,,,
4571,Utkoor Mandal,721,36,36-721-4571,,http://www.wikidata.org/entity/Q65317847,,,
4572,Dhanwada Mandal,721,36,36-721-4572,,http://www.wikidata.org/entity/Q65317493,,,
4588,Narva mandal,721,36,36-721-4588,,http://www.wikidata.org/entity/Q65317502,,,
4589,Makhtal mandal,721,36,36-721-4589,,http://www.wikidata.org/entity/Q6739432,,,
4590,Maganoor Mandal,721,36,36-721-4590,,http://www.wikidata.org/entity/Q12993844,,,
6263,Marikal Mandal,721,36,36-721-6263,,http://www.wikidata.org/entity/Q65317631,,,
6264,Krishna mandal,721,36,36-721-6264,,http://www.wikidata.org/entity/Q123254306,,,
7523,Gundumal Mandal,721,36,36-721-7523,,http://www.wikidata.org/entity/Q135553530,,,
7537,Kothapally (15) Mandal,721,36,36-721-7537,,http://www.wikidata.org/entity/Q135553540,,,
15,Zanskar,,37,37-15,,http://www.wikidata.org/entity/Q147011,,,incomplete parentage on Wikidata
13,Kargil,6,37,37-6-13,,http://www.wikidata.org/entity/Q123257320,,,
14,Sankoo,6,37,37-6-14,,http://www.wikidata.org/entity/Q123257330,,,
6191,Drass,6,37,37-6-6191,,http://www.wikidata.org/entity/Q123257324,,,
6192,Shakar Chiktan,6,37,37-6-6192,,http://www.wikidata.org/entity/Q123257323,,,
7305,Shergole,6,37,37-6-7305,,http://www.wikidata.org/entity/Q123257329,,,
7306,Taisuru,6,37,37-6-7306,,http://www.wikidata.org/entity/Q123257327,,,
10,Leh,9,37,37-9-10,,http://www.wikidata.org/entity/Q123257319,,,
11,Sumoor,9,37,37-9-11,,http://www.wikidata.org/entity/Q123257326,,,
12,Khaltsi,9,37,37-9-12,,http://www.wikidata.org/entity/Q123257335,,,
7158,Durbuk,9,37,37-9-7158,,http://www.wikidata.org/entity/Q123257331,,,
7159,Kharu,9,37,37-9-7159,,http://www.wikidata.org/entity/Q123257318,,,
7160,Saspol,9,37,37-9-7160,,http://www.wikidata.org/entity/Q123257322,,,
7162,Nyoma,9,37,37-9-7162,,http://www.wikidata.org/entity/Q123257333,,,
7231,Diskit,9,37,37-9-7231,,http://www.wikidata.org/entity/Q135779809,,,
3948,Daman,463,38,38-463-3948,,http://www.wikidata.org/entity/Q123256263,,,
3947,Diu,464,38,38-464-3947,,http://www.wikidata.org/entity/Q123256264,,,
3949,Dadra and Nagar Haveli,465,38,38-465-3949,,http://www.wikidata.org/entity/Q4253766,,,
277,Chandigarh,44,4,4-44-277,,http://www.wikidata.org/entity/Q123269678,,,
325,Bhikiasain,45,5,5-45-325,,http://www.wikidata.org/entity/Q61362376,,,
326,Chaukhutiya,45,5,5-45-326,,http://www.wikidata.org/entity/Q61362360,,,
327,Sult,45,5,5-45-327,,http://www.wikidata.org/entity/Q12456211,,,
328,Ranikhet,45,5,5-45-328,,http://www.wikidata.org/entity/Q12940597,,,
329,Dwarahat,45,5,5-45-329,,http://www.wikidata.org/entity/Q12928626,,,
330,Almora,45,5,5-45-330,,http://www.wikidata.org/entity/Q12914366,,,
331,Someshwar,45,5,5-45-331,,http://www.wikidata.org/entity/Q20598946,,,
332,Jainti,45,5,5-45-332,,http://www.wikidata.org/entity/Q25566812,,,
333,Bhanoli,45,5,5-45-333,,http://www.wikidata.org/entity/Q20595230,,,
6330,Syalde,45,5,5-45-6330,,http://www.wikidata.org/entity/Q123260027,,,
6338,Dhaulchhina,45,5,5-45-6338,,http://www.wikidata.org/entity/Q123259996,,,
6339,Machhor,45,5,5-45-6339,,http://www.wikidata.org/entity/Q123260046,,,
6340,Jalali,45,5,5-45-6340,,http://www.wikidata.org/entity/Q65951287,,,
6341,Bagwalipokhar,45,5,5-45-6341,,http://www.wikidata.org/entity/Q65951307,,,
6342,Dhyari,45,5,5-45-6342,,http://www.wikidata.org/entity/Q123260060,,,
6368,Lamgada,45,5,5-45-6368,,http://www.wikidata.org/entity/Q65951226,,,
321,Kapkot,46,5,5-46-321,,http://www.wikidata.org/entity/Q25566810,,,
322,Kanda,46,5,5-46-322,,http://www.wikidata.org/entity/Q6361136,,,
323,Bageshwar,46,5,5-46-323,,http://www.wikidata.org/entity/Q56678974,,,
324,Garud,46,5,5-46-324,,http://www.wikidata.org/entity/Q56678969,,,
6331,Dugnakuri,46,5,5-46-6331,,http://www.wikidata.org/entity/Q123259982,,,
6332,Kafligair,46,5,5-46-6332,,http://www.wikidata.org/entity/Q123260041,,,
6367,Shama,46,5,5-46-6367,,http://www.wikidata.org/entity/Q123260064,,,
284,Joshimath,47,5,5-47-284,,http://www.wikidata.org/entity/Q12925248,,,
285,Chamoli,47,5,5-47-285,,http://www.wikidata.org/entity/Q12923078,,,
286,Pokhari,47,5,5-47-286,,http://www.wikidata.org/entity/Q12932883,,,
287,Karnaprayag,47,5,5-47-287,,http://www.wikidata.org/entity/Q12918028,,,
288,Tharali,47,5,5-47-288,,http://www.wikidata.org/entity/Q12927654,,,
289,Gairsain,47,5,5-47-289,,http://www.wikidata.org/entity/Q12922119,,,
6333,Narayanbagar,47,5,5-47-6333,,http://www.wikidata.org/entity/Q123260047,,,
6343,Ghaat,47,5,5-47-6343,,http://www.wikidata.org/entity/Q123260006,,,
6344,Nandprayag,47,5,5-47-6344,,http://www.wikidata.org/entity/Q123259992,,,
6345,Adibadri,47,5,5-47-6345,,http://www.wikidata.org/entity/Q116006738,,,
6346,Jilasu,47,5,5-47-6346,,http://www.wikidata.org/entity/Q123260054,,,
6347,Dewal,47,5,5-47-6347,,http://www.wikidata.org/entity/Q123260052,,,
334,Champawat,48,5,5-48-334,,http://www.wikidata.org/entity/Q123260042,,,
335,Pati,48,5,5-48-335,,http://www.wikidata.org/entity/Q123259989,,,
336,Lohaghat,48,5,5-48-336,,http://www.wikidata.org/entity/Q123260011,,,
337,Poornagiri,48,5,5-48-337,,http://www.wikidata.org/entity/Q123260001,,,
6348,Manch,48,5,5-48-6348,,http://www.wikidata.org/entity/Q123260066,,,
6349,Pulla Gumdesh,48,5,5-48-6349,,http://www.wikidata.org/entity/Q123260058,,,
6377,Barakot,48,5,5-48-6377,,http://www.wikidata.org/entity/Q123260057,,,
300,Chakrata,49,5,5-49-300,,http://www.wikidata.org/entity/Q123260005,,,
301,Tyuni,49,5,5-49-301,,http://www.wikidata.org/entity/Q123260055,,,
302,Kalsi,49,5,5-49-302,,http://www.wikidata.org/entity/Q123260030,,,
303,Vikas Nagar,49,5,5-49-303,,http://www.wikidata.org/entity/Q123260051,,,
304,Dehradun,49,5,5-49-304,,http://www.wikidata.org/entity/Q123260049,,,
305,Rishikesh,49,5,5-49-305,,http://www.wikidata.org/entity/Q123260033,,,
6335,Doiwala,49,5,5-49-6335,,http://www.wikidata.org/entity/Q123259966,,,
7393,Mussoorie,49,5,5-49-7393,,http://www.wikidata.org/entity/Q123286618,,,
353,Roorkee,50,5,5-50-353,,http://www.wikidata.org/entity/Q123259976,,,
354,Hardwar,50,5,5-50-354,,http://www.wikidata.org/entity/Q123260031,,,
355,Laksar,50,5,5-50-355,,http://www.wikidata.org/entity/Q123260013,,,
6022,Bhagwanpur,50,5,5-50-6022,,http://www.wikidata.org/entity/Q123259968,,,
6351,Laldhang,50,5,5-50-6351,,http://www.wikidata.org/entity/Q123260053,,,
6352,Narsan,50,5,5-50-6352,,http://www.wikidata.org/entity/Q123260021,,,
338,Kosya Kutauli,51,5,5-51-338,,http://www.wikidata.org/entity/Q123260067,,,
339,Betalghat,51,5,5-51-339,,http://www.wikidata.org/entity/Q123259979,,,
340,Nainital,51,5,5-51-340,,http://www.wikidata.org/entity/Q123259985,,,
341,Dhari,51,5,5-51-341,,http://www.wikidata.org/entity/Q123260000,,,
342,Haldwani,51,5,5-51-342,,http://www.wikidata.org/entity/Q123260069,,,
343,Ramnagar,51,5,5-51-343,,http://www.wikidata.org/entity/Q20590220,,,
344,Kaladhungi,51,5,5-51-344,,http://www.wikidata.org/entity/Q61362953,,,
345,Lalkuan,51,5,5-51-345,,http://www.wikidata.org/entity/Q123260025,,,
6350,Okhalkanda,51,5,5-51-6350,,http://www.wikidata.org/entity/Q123260048,,,
6353,Ramgarh,51,5,5-51-6353,,http://www.wikidata.org/entity/Q123259997,,,
306,Srinagar,52,5,5-52-306,,http://www.wikidata.org/entity/Q123260026,,,
307,Pauri,52,5,5-52-307,,http://www.wikidata.org/entity/Q20588988,,,
308,Thailisain,52,5,5-52-308,,http://www.wikidata.org/entity/Q12927662,,,
309,Dhoomakot,52,5,5-52-309,,http://www.wikidata.org/entity/Q20590697,,,
310,Lansdowne,52,5,5-52-310,,http://www.wikidata.org/entity/Q61363076,,,
311,Satpuli,52,5,5-52-311,,http://www.wikidata.org/entity/Q20595770,,,
312,Chaubatta Khal,52,5,5-52-312,,http://www.wikidata.org/entity/Q123260010,,,
313,Kotdwara,52,5,5-52-313,,http://www.wikidata.org/entity/Q20582451,,,
314,Yamkeshwar,52,5,5-52-314,,http://www.wikidata.org/entity/Q20588807,,,
6036,Chakisain,52,5,5-52-6036,,http://www.wikidata.org/entity/Q123260036,,,
6354,Bironkhal,52,5,5-52-6354,,http://www.wikidata.org/entity/Q123260004,,,
6355,Rikhanikhal,52,5,5-52-6355,,http://www.wikidata.org/entity/Q123260059,,,
6373,Jakhanikhal,52,5,5-52-6373,,http://www.wikidata.org/entity/Q123260012,,,
315,Munsiari,53,5,5-53-315,,http://www.wikidata.org/entity/Q31344653,,,
316,Dharchula,53,5,5-53-316,,http://www.wikidata.org/entity/Q123259998,,,
317,Didihat,53,5,5-53-317,,http://www.wikidata.org/entity/Q123260014,,,
318,Berinag,53,5,5-53-318,,http://www.wikidata.org/entity/Q123260008,,,
319,Gangolihat,53,5,5-53-319,,http://www.wikidata.org/entity/Q123259980,,,
320,Pithoragarh,53,5,5-53-320,,http://www.wikidata.org/entity/Q123260035,,,
6336,Ganai Gangoli,53,5,5-53-6336,,http://www.wikidata.org/entity/Q123259975,,,
6356,Bangapani,53,5,5-53-6356,,http://www.wikidata.org/entity/Q123259967,,,
6357,Tejam,53,5,5-53-6357,,http://www.wikidata.org/entity/Q123259984,,,
6358,Pankhu,53,5,5-53-6358,,http://www.wikidata.org/entity/Q123260007,,,
6359,Thal,53,5,5-53-6359,,http://www.wikidata.org/entity/Q123259974,,,
6424,Devalthal,53,5,5-53-6424,,http://www.wikidata.org/entity/Q123259991,,,
6425,Kanalichhina,53,5,5-53-6425,,http://www.wikidata.org/entity/Q123259970,,,
290,Ukhimath,54,5,5-54-290,,http://www.wikidata.org/entity/Q123260034,,,
291,Rudraprayag,54,5,5-54-291,,http://www.wikidata.org/entity/Q123260003,,,
292,Jakholi*,54,5,5-54-292,,http://www.wikidata.org/entity/Q123260040,,,
6334,Basukedar,54,5,5-54-6334,,http://www.wikidata.org/entity/Q123260023,,,
293,Ghansali,55,5,5-55-293,,http://www.wikidata.org/entity/Q123260024,,,
294,Devprayag,55,5,5-55-294,,http://www.wikidata.org/entity/Q123259978,,,
295,Pratapnagar,55,5,5-55-295,,http://www.wikidata.org/entity/Q123259987,,,
296,Jakhani Dhar,55,5,5-55-296,,http://www.wikidata.org/entity/Q123260063,,,
297,Tehri,55,5,5-55-297,,http://www.wikidata.org/entity/Q123260056,,,
298,Dhanaulti,55,5,5-55-298,,http://www.wikidata.org/entity/Q123259993,,,
299,Narendra Nagar,55,5,5-55-299,,http://www.wikidata.org/entity/Q123260037,,,
6337,Nainbag,55,5,5-55-6337,,http://www.wikidata.org/entity/Q123260070,,,
6360,Kandisaur,55,5,5-55-6360,,http://www.wikidata.org/entity/Q123260073,,,
6361,Kirtinagar,55,5,5-55-6361,,http://www.wikidata.org/entity/Q123260009,,,
6362,Madannegi,55,5,5-55-6362,,http://www.wikidata.org/entity/Q123260071,,,
6363,Pawkidevi,55,5,5-55-6363,,http://www.wikidata.org/entity/Q123260050,,,
6372,Gaja,55,5,5-55-6372,,http://www.wikidata.org/entity/Q123259994,,,
6374,Balganga,55,5,5-55-6374,,http://www.wikidata.org/entity/Q123260029,,,
346,Kashipur,56,5,5-56-346,,http://www.wikidata.org/entity/Q123260002,,,
347,Jaspur,56,5,5-56-347,,http://www.wikidata.org/entity/Q123260039,,,
348,Bajpur,56,5,5-56-348,,http://www.wikidata.org/entity/Q123260017,,,
349,Kichha,56,5,5-56-349,,http://www.wikidata.org/entity/Q123260062,,,
350,Gadarpur,56,5,5-56-350,,http://www.wikidata.org/entity/Q123259972,,,
351,Sitarganj,56,5,5-56-351,,http://www.wikidata.org/entity/Q123260022,,,
352,Khatima,56,5,5-56-352,,http://www.wikidata.org/entity/Q123259973,,,
6030,Rudrapur,56,5,5-56-6030,,http://www.wikidata.org/entity/Q123260045,,,
6364,Nanakmatta,56,5,5-56-6364,,http://www.wikidata.org/entity/Q123260020,,,
278,Puraula,57,5,5-57-278,,http://www.wikidata.org/entity/Q20595911,,,
279,Mori,57,5,5-57-279,,http://www.wikidata.org/entity/Q20588679,,,
280,Rajgarhi,57,5,5-57-280,,http://www.wikidata.org/entity/Q25565486,,,
281,Dunda,57,5,5-57-281,,http://www.wikidata.org/entity/Q20591909,,,
282,Chinyali Saur,57,5,5-57-282,,http://www.wikidata.org/entity/Q20591778,,,
283,Bhatwari,57,5,5-57-283,,http://www.wikidata.org/entity/Q20595040,,,
6365,Dhauntari,57,5,5-57-6365,,http://www.wikidata.org/entity/Q123260038,,,
6366,Joshiyara,57,5,5-57-6366,,http://www.wikidata.org/entity/Q123260016,,,
